# ra                    dec                    
  26.500209999999996    -1.1912038888888887    
  345.4184880555555     -0.01038611111111111   
  29.178283888888885    0.8031138888888888     
  22.542078055555553    1.0717080555555554     
  9.082006944444442     0.0848361111111111     
  29.695328055555553    -0.031865              
  33.26575111111111     0.636631111111111      
  33.15271805555555     0.788661111111111      
  28.16695805555555     0.8689288888888888     
  334.6172180555555     0.25062388888888887    
  340.78271499999994    0.4509480555555555     
  352.5263369444444     0.004144999999999999   
  352.6060788888888     -0.6697988888888888    
  331.8305361111111     0.9081519444444444     
  10.790836944444443    -0.5445549999999999    
  350.4768980555555     -0.8048349999999999    
  17.084808055555552    -1.3718761111111109    
  347.4104919444444     0.4177269444444444     
  30.404146111111107    -0.173975              
  336.03927611111106    -0.25664388888888884   
  16.940089999999998    -0.618551111111111     
  359.93835499999994    0.27097388888888885    
  344.7153630555555     -0.4403619444444444    
  333.8498530555555     -0.034416111111111106  
  15.525494999999998    -0.34309999999999996   
  6.032541944444444     -1.01039               
  349.37551888888885    0.3595811111111111     
  333.5038761111111     0.007871944444444444   
  353.7861938888888     0.4395530555555555     
  357.77728305555553    -0.8267180555555554    
  346.77719111111105    -0.1000461111111111    
  15.819953055555553    1.2328249999999998     
  20.866165             -1.0679888888888887    
  343.51284805555554    -0.7047038888888888    
  18.472313055555553    0.9558980555555554     
  4.048488888888889     0.28270111111111107    
  11.789653888888887    -0.6082480555555555    
  352.83505305555553    -0.660906111111111     
  21.766959999999997    0.45932499999999993    
  335.0637211111111     0.6081180555555554     
  8.610986944444443     -0.15730805555555555   
  33.11189305555555     -0.3873088888888888    
  335.6401369444444     0.11110888888888887    
  30.83774611111111     0.31228388888888886    
  0.08169305555555555   0.74667                
  30.82088305555555     -0.6796269444444444    
  349.70632888888883    0.26345999999999997    
  17.422548055555552    -1.2578930555555554    
  357.3371280555555     0.02898305555555555    
  345.97583             0.5337988888888888     
  348.2627261111111     0.9325761111111109     
  337.4479680555555     0.019253888888888886   
  338.48529111111105    -0.4368669444444444    
  346.8026119444444     -0.08940194444444444   
  12.649328888888887    0.5820438888888888     
  332.528015            0.522801111111111      
  350.8238830555555     -0.6269238888888888    
  354.18817111111105    0.5439980555555555     
  20.43561694444444     1.1730249999999998     
  22.659836111111108    -0.6835788888888888    
  354.4405211111111     0.1232311111111111     
  24.234784999999995    0.67346                
  346.9602969444444     -0.14977305555555553   
  352.0838619444444     0.15655805555555555    
  350.2963869444444     0.22915999999999997    
  342.8945619444444     -0.14735305555555553   
  350.3863519444444     -0.7506080555555554    
  24.411076111111107    -1.1218130555555554    
  20.744641944444442    0.18719388888888885    
  16.067523888888886    -0.024739999999999998  
  25.64767305555555     1.3024249999999997     
  334.8995669444444     0.6179288888888889     
  24.91390194444444     -0.042228888888888885  
  6.602529999999999     -0.5915719444444444    
