#      az(d)       el(d) polygon_ids
 339.050232   -0.168407 2972
  21.743584   -0.744724 2166
 340.957916   -0.608339 3172
 331.879974   -0.821708 2868
 338.568543    0.252806 1309
 348.592773    0.054348 1390
 349.398712    0.091948 1404
 338.074158    0.444448 1306
 349.271454   -0.033884 3062
 345.655548    0.402964 1375
  12.568438   -0.396560 1724
 337.999390    0.371775 1306
  18.507618   -1.090166 1973
  30.932114   -0.866547 2435
  24.936914   -0.701097 2647
   1.463826   -0.472424 1635
  35.579906   -0.508257 2470
  20.641220   -0.071420 2028
  21.139927   -0.059907 2122
   2.266781    0.923006   19
  21.310171   -0.061772 1756
   6.874347    0.096876   57
  11.904004   -0.467776 1719
 350.659973    0.840497 1415
  13.774501    1.018167  668
   5.229073   -0.854113 1659
 353.620300    0.181162 1441
 350.660370    0.848202 1415
   5.589895   -0.912960 1659
  14.160248   -0.310514 2291
 353.618652   -0.868831 3094
  13.092173    0.222101  111
  23.143351    0.133632  927
  17.723406   -0.776166 1980
  21.122814   -0.062409 2384
   8.346254    1.010385   68
  20.560377   -0.729997 1843
  25.022499   -1.059271 2657
 352.667786    0.397777 1435
 356.112427   -0.724855 3116
   2.038942    0.826541   19
  23.947067   -1.089030 2477
  27.297230   -0.988995 2599
  13.288912   -0.444886 1731
 350.676910    0.712452 1415
 357.634613    0.421452 1477
 355.485016    0.044400 1460
  20.603146    1.163723  148
 351.142975    0.267710 1415
  10.374148    0.987624   86
   1.237970   -0.094106 1635
 356.215088   -0.069759 3123
 356.268127   -0.709823 3116
  19.477213    1.097501  198
 352.759735   -0.414472 3082
 359.987762   -0.378832 3255
   0.766056    0.579586    8
   9.556627    0.958844   81
  21.248386   -0.266882 2122
 356.245483   -0.085603 3123
   5.707103    0.213862   45
 352.292175    0.227215 1429
   4.995631    0.911856   40
  22.547859    1.117249  892
 350.754822    0.160777 1415
  26.219528   -1.178965 2559
  35.402920    0.588213  852
  34.218273   -0.234459 2461
  10.147595   -1.018217 1705
 349.357239    0.614884 1403
   9.500755   -0.985218 2266
   1.496255   -0.587194 1635
  10.533158    0.138380   86
 351.145355    0.059727 1415
   1.303109   -0.935895 1635
   1.197451   -0.694836 1635
  30.720095   -0.276241 2435
  33.672470    0.943215  841
 349.492645   -0.029204 3064
   0.818309   -0.125679 1627
  30.050775   -0.355358 2429
  24.094015   -0.800909 2720
   0.676279    0.892532    8
 353.160461    0.631339 1593
 353.616577    0.002295 1441
  10.962761    0.979516   93
   3.304597    0.752097   30
 336.678925    0.759901 1253
  13.266635   -0.425710 1731
   9.023530    1.062492   71
   9.389925   -0.654724 1702
   8.637447   -0.763794 1690
  30.135096   -0.430958 2429
 354.467316   -0.514920 3105
 349.254211    0.534904 1403
 352.295349   -0.174473 3082
 359.838165    0.816341 1496
  19.631084    1.028139  202
 334.150452    0.766471 1229
  34.748512    0.407726  847
 357.569092    1.047771 1472
 356.500855   -0.044114 3123
   8.987893   -0.289533 2267
  12.194910    0.936211  107
 352.472290   -0.006112 3082
 359.787262   -0.226564 3255
  30.416599   -0.170269 2435
  28.727652    0.264759  808
  28.488747    0.523851  808
  32.080757   -0.377813 2446
   1.994955    0.761019   19
   8.769367   -0.852822 1688
 353.729736   -0.495842 3097
 352.954407   -0.151530 3091
  29.019747   -0.718440 2422
  24.525570   -1.196717 2472
 349.655792    0.103328 1403
   7.574537   -0.426567 1681
  24.603464   -0.549454 2698
 332.664062   -0.484060 2869
 334.102478   -0.362345 2878
 341.354279   -0.531413 2994
  32.729378   -1.033410 2452
 345.106018    0.126152 1367
  30.206007    0.389802 1118
  30.108984   -0.891783 2429
 355.450928   -0.946893 3111
   5.648505    0.991162   45
  24.641310    0.969506  897
  20.622696    0.956852  148
  25.278162    1.125081 1201
  15.421562    0.985624  408
 359.490845    0.991589 1493
 331.860565   -0.779004 2868
 332.712769    1.015126 1261
 338.245819    0.332888 1306
 344.591797   -0.354133 3028
 341.244324   -0.910677 2992
 338.849640    0.967146 1309
 333.500458    0.550629 1224
 344.147675    1.017402 1356
 335.881531    0.676426 1249
 331.310120    0.860613 1257
 337.328095   -0.222889 2952
 336.340698    0.465503 1249
 340.681793   -0.608937 2986
 331.486420    0.973192 1203
 337.574707   -0.392987 2965
 348.414551    0.363606 1390
 344.271942    0.995307 1359
 344.039337   -0.880624 3024
 334.272461    0.253876 1229
 335.700775   -0.660357 2898
 349.216034    0.188512 1398
 336.309570    0.042595 1249
 331.875000   -0.304040 2868
 341.279999   -0.497889 2994
 344.222137   -0.504950 3024
 347.187775    0.814517 1389
 337.511963   -0.260620 2965
 336.010132    0.068581 1247
 336.629883   -0.476483 2905
 345.186645    0.319112 1367
 343.213898    0.898757 1349
 335.011719    0.501605 1233
 340.332916   -0.329725 2986
 344.914032    0.357222 1367
 343.785248    0.660437 1354
  15.993156   -1.030716 1829
   4.565652    0.609777   39
 359.792542    0.667770 1491
 356.949585    0.950036 1470
 350.693970    0.944258 1412
   6.587925   -0.155310 2246
  35.543598   -0.025491 2470
 351.053741    0.764269 1415
  15.025463   -1.062895 2096
 350.792481   -0.081864 3070
   1.056637   -0.231640 1635
   3.325726    0.835046   30
   6.950156    1.002776   57
  12.182725    0.762061  107
  21.133415   -1.001753 1906
  17.878614   -1.094703 1980
  14.387143    0.998730  307
 352.599396    0.585933 1435
 350.337707    0.955470 1410
  13.655985   -0.430278 1731
  33.189549    0.948305  839
   5.583403    1.021582   44
  26.875343    0.556472  893
  32.046181   -1.040379 2444
  12.190136   -0.430553 1719
 356.641846   -0.869510 3121
  24.088800    1.041112 1014
  14.934222   -1.039523 2066
 353.702209    0.298464 1441
  11.706035    0.238407   99
 353.581329    0.105401 1441
  30.901354   -0.696557 2435
  22.235550    1.042881  234
 356.979370    1.050873 1606
  12.521809    0.041109  107
  10.011166    0.311434   81
  31.470505   -0.923848 2440
  10.617005    0.061076   86
  13.708720   -0.044254 1800
   2.803090   -0.703594 1641
  30.857561   -0.984572 2435
   6.467544   -0.149619 2246
 349.563293    0.081472 1403
  13.785485    0.592056  116
  21.363089   -1.168742 1784
  30.883539   -0.960482 2435
  19.696382   -1.030274 1861
  27.687027    0.977867  804
  24.714310   -1.129999 2472
  30.608417   -0.240623 2435
   0.322892    0.153676    0
  21.158440   -0.070597 2122
 356.124786   -0.064665 3122
   0.119757   -0.277789 1624
  23.678268    0.875981 1014
 350.775207   -0.751871 3066
  18.285990   -0.992441 1979
 355.763916    0.795399 1464
  27.494636    0.836113  804
  12.307620   -0.168059 1724
 353.584259    0.168116 1441
   6.280128   -0.016826 2246
  19.565357   -1.024247 1861
  32.157303    0.959084  833
  20.935347   -1.030248 1910
  23.964474    0.671460 1024
  31.304302   -1.031207 2440
  12.179398    0.364924  107
  19.811766   -1.092716 1852
   3.949169    0.078396   30
  14.554619   -1.109484 2066
  12.553851   -0.472453 1724
  30.325224    0.491819  822
  21.555719   -0.435105 2223
   5.322234   -1.051126 2243
 353.042816    0.179070 1435
 351.230286    0.186103 1415
 353.435028    0.001802 1591
 353.025055    0.033197 1435
  11.792817    0.988799   99
 349.712677    0.691000 1403
  12.304984    0.691569  107
  34.466431   -0.230600 2465
   7.631628    1.045622   58
 356.273590    1.051931 1463
   0.696943    0.794544    8
 334.393596    0.625830 1225
  15.525127   -1.207461 1829
  23.564138   -1.049314 2620
  24.978936   -1.107348 2721
  26.913916   -1.091992 2598
  15.738543   -0.751064 2103
  23.411558   -0.642068 2619
  16.328247   -0.323897 1760
  16.549853   -0.358390 1807
  22.829949    0.136492 1070
  25.030653    0.135726  883
  14.502097    0.533640  307
  17.192916    0.616544  384
  16.107039    0.844236  490
  16.940778    0.940657  121
  21.454317    0.880800  175
  25.386910    1.011547 1201
  14.675429   -0.938710 2066
  26.272433   -0.865169 2553
  16.907697   -0.617701 1879
  18.819582   -0.567030 1889
  24.269196   -0.183271 2519
  24.394253   -0.042582 2519
  16.214805    0.699624  499
  17.474056    0.659560  384
  24.941545    0.836835  897
  17.173286    1.146743  388
  20.582377    1.164729  148
 343.658328   -0.649602 3021
 354.652332   -0.827443 3240
 359.180825   -0.766846 3143
   1.256845   -0.643030 1635
  28.828258   -0.682275 2422
  35.813651   -0.684789 2468
 338.613304   -0.238896 2971
 354.143409   -0.333593 3097
 359.572468   -0.266748 3151
   5.598030   -0.224654 1670
 340.085705    0.113256 1317
 344.215003    0.100008 1548
 345.671553    0.142871 1375
 348.951632    0.123301 1398
   4.299869    0.169208   36
  31.909277    0.164820  830
 359.994264    0.430958 1496
   2.273876    0.625038   19
   8.928729    0.528583   75
 334.672992    0.887863 1233
 340.090317    0.924708 1317
   2.140099    0.870930   19
 337.919691   -0.866952 2962
 353.477471   -0.986523 3088
  12.369577   -0.867725 1717
  28.901643   -1.001647 2420
 333.519102   -0.496195 2874
 349.045672   -0.594991 3219
 357.211619   -0.574866 3128
  13.224282   -0.541867 1731
 341.521433   -0.090106 3002
 348.683709   -0.052700 3055
   2.399646   -0.102781 1641
  28.699879   -0.164394 2422
  32.355194   -0.047175 2452
 331.830838    0.282383 1260
 332.136258    0.259012 1210
 350.757364    0.252800 1415
 352.278116    0.263418 1429
   3.326464    0.415078   27
  10.584690    0.381599   86
 336.716950    0.774375 1253
 336.777114    0.720945 1253
 337.559399    0.729599 1302
   1.144625    0.790835   12
  33.224047    0.747346  839
   1.299139    0.584937   14
   1.969307    0.654543   19
   3.974904   -0.371353 1652
   3.996050   -0.992051 1647
   4.048489    0.282701   33
   4.438541    0.266639   36
   8.610987   -0.157308 1690
   9.082007    0.084836   75
  10.902090    0.093828   93
  11.789654   -0.608248 1721
  11.924422    0.661538   99
  12.032463    0.002119   99
  12.649329    0.582044  111
  13.489963    0.967485  115
  14.265687   -0.428985 1746
  15.819953    1.232825  126
  16.067524   -0.024740 1797
  16.662744   -0.443504 1805
  16.968851    1.393609  118
  17.084808   -1.371876 2358
  17.241783    0.854058  388
  17.277733    0.451419  382
  17.422548   -1.257893 2358
  17.491417    1.178723  371
  17.612263    0.646699  373
  18.452795   -0.603190 1894
  19.958771    1.253996  203
  20.259586   -0.470010 2005
  20.280922   -1.330534 1799
  20.284365    0.093619  455
  20.435617    1.173025  148
  21.467867    0.974356  175
  21.766960    0.459325  246
  22.151770    0.635850  234
  22.659836   -0.683579 2665
  23.557531   -0.111586 2564
  23.709494    0.593642 1025
  23.861427    0.542079 1022
  24.234785    0.673460 1022
  24.288591   -0.687143 2698
  25.188074   -1.285253 2635
  25.277014   -1.338416 2800
  25.647673    1.302425 1201
  25.783882    0.920221 1201
  26.500210   -1.191204 2559
  27.460066   -1.134492 2537
  28.166958    0.868929  808
  28.376429    0.095503  808
  29.178284    0.803114  813
  29.232405   -0.035268 2428
  29.695328   -0.031865 2429
  30.732405   -0.489810 2435
  30.820883   -0.679627 2435
  32.160938   -0.960375 2446
  32.736145    0.051348  833
  33.064182    0.668839  839
  33.265751    0.636631  839
  33.560741   -0.947334 2453
  35.312683   -0.812604 2470
  35.492756    0.683311  848
 331.830536    0.908152 1208
 332.131714    0.388926 1210
 332.528015    0.522801 1217
 333.503876    0.007872 1224
 333.895264   -1.004194 2878
 334.273743    0.633070 1229
 334.473877   -0.632387 2883
 334.617218    0.250624 1233
 334.691681   -0.141725 2883
 334.899567    0.617929 1233
 335.640137    0.111109 1243
 336.039276   -0.256644 2898
 336.900818    0.084642 1253
 337.447968    0.019254 1256
 337.478394   -0.062475 2956
 338.485291   -0.436867 2971
 338.541046   -0.598563 2971
 338.659393   -0.789061 2968
 338.851013    0.074449 1309
 339.823303    0.677922 1320
 340.222168    0.476307 1317
 340.437622   -0.652894 2986
 340.476593    0.017279 1317
 340.782715    0.450948 1326
 341.926269   -0.933208 2998
 342.892090   -0.695576 3004
 342.894562   -0.147353 3014
 343.512848   -0.704704 3017
 343.519226   -0.814248 3017
 343.873077   -0.131691 3024
 344.261932   -0.085010 3028
 344.485596    0.158566 1548
 344.562592   -0.749954 3028
 344.715363   -0.440362 3028
 345.244507    0.802989 1375
 345.418488   -0.010386 3201
 346.960297   -0.149773 3047
 347.410492    0.417727 1389
 348.196655   -0.449385 3051
 348.262726    0.932576 1390
 348.665436   -0.380011 3055
 349.375519    0.359581 1403
 350.296387    0.229160 1410
 350.386352   -0.750608 3066
 350.476898   -0.804835 3066
 351.593597   -0.301432 3079
 351.752075    0.040075 1423
 352.083862    0.156558 1429
 352.606079   -0.669799 3082
 353.187866    0.006922 1435
 353.786194    0.439553 1441
 354.188171    0.543998 1447
 354.440521    0.123231 1447
 354.670563    0.528189 1454
 355.020782    0.968641 1449
 355.608276    0.225543 1460
 356.676788   -0.025076 3123
 357.555542   -0.691856 3126
 359.232117   -0.555457 3143
 359.938355    0.270974 1491
  21.102713   -0.712279 1903
  20.983110   -0.314851 2122
  22.446304   -0.321352 2083
  23.623142   -0.280197 2564
  22.680872   -0.126474 2667
  21.015743    0.742436  165
  25.422195    1.201602 1201
 338.587860   -0.800152 2971
 347.137421   -0.392342 3047
 343.837189    0.095335 1354
 347.652100    0.014794 1389
 337.031586    0.590643 1253
 353.733032    0.530366 1441
   6.790549    0.505649   57
  31.350933    0.470634  826
 334.281189   -0.846798 2878
 342.886688   -0.870538 3004
 348.812408   -0.888571 3055
   7.353250   -0.987406 1679
  12.464059   -0.890956 1717
  12.526459   -0.888691 1723
 345.348785   -0.629167 3032
 349.534363   -0.534595 3062
 342.853973   -0.122321 3014
 349.310089   -0.081957 3062
 331.867218    0.344874 1210
 344.468964    0.375107 1548
 355.446960    0.264437 1460
  11.398627    0.233612   93
 337.833404    0.729218 1306
 340.629608    0.826403 1326
  32.886101    0.729691  839
 334.153412    1.067144 1226
 335.418907    0.983259 1243
 335.385631    1.001622 1243
 335.384037   -0.145400 2889
 335.375349   -0.138585 2889
 332.920894    0.188590 1217
 335.566802   -0.068245 2898
 339.709141   -0.450504 3166
 339.781496    0.506241 1320
 339.856273    0.727156 1317
 340.527146    0.423264 1317
 356.506445   -0.648666 3123
   3.874398   -0.817866 1652
  17.124873   -1.004370 2040
  22.086723   -0.276965 2393
  22.281062   -0.479341 2166
