#az(d)       el(d) polygon_ids
 343.444519   -0.637179 3014
   1.355253    0.830477   14
  32.761364   -0.152879 2452
  24.641310    0.969506  897
 340.575958    0.211804 1317
 356.506445   -0.648666 3123
   3.874398   -0.817866 1652
 335.566802   -0.068245 2898
 333.214569   -0.708525 2874
  16.199114   -0.928973 1789
   3.325726    0.835046   30
  22.281062   -0.479341 2166
 338.886963    0.938610 1309
  32.736145    0.051348  833
   5.877779   -0.310170 1668
 339.781496    0.506241 1320
 332.177704   -0.515952 2869
 353.729440   -0.172839 3097
  17.124873   -1.004370 2040
 332.497192   -1.012005 2869
 341.351126    0.403954
 339.709141   -0.450504 3166
 332.920894    0.188590 1217
