# ra            dec         
  339.0502319   -0.1684065  
  21.7435837    -0.744724   
  340.9579163   -0.6083392  
  331.8799744   -0.8217079  
  338.5685425   0.2528058   
  348.5927734   0.054348    
  349.3987122   0.0919477   
  338.0741577   0.4444477   
  349.2714539   -0.0338835  
  345.6555481   0.4029638   
  12.5684376    -0.3965605  
  337.9993896   0.3717749   
  18.507618     -1.0901661  
  30.9321136    -0.8665473  
  24.9369144    -0.7010975  
  1.4638263     -0.4724243  
  35.5799065    -0.5082566  
  20.6412201    -0.0714198  
  21.1399269    -0.0599074  
  2.2667806     0.9230055   
  21.3101711    -0.061772   
  6.8743472     0.0968765   
  11.9040041    -0.4677761  
  350.6599731   0.8404967   
  13.7745008    1.0181669   
  5.2290726     -0.8541129  
  353.6203003   0.181162    
  350.6603699   0.8482016   
  5.5898948     -0.9129599  
  14.1602478    -0.3105139  
  353.6186523   -0.8688309  
  13.0921726    0.2221014   
  23.1433506    0.1336321   
  17.7234058    -0.7761663  
  21.1228142    -0.0624087  
  8.3462543     1.0103853   
  20.5603771    -0.7299966  
  25.0224991    -1.0592715  
  352.6677856   0.3977774   
  356.1124268   -0.7248546  
  2.0389423     0.8265407   
  23.9470673    -1.0890304  
  27.2972298    -0.9889948  
  13.2889118    -0.4448855  
  350.6769104   0.7124517   
  357.634613    0.4214523   
  355.4850159   0.0444004   
  20.6031456    1.1637229   
  351.1429749   0.2677097   
  10.3741484    0.9876245   
  1.2379704     -0.0941062  
  356.2150879   -0.0697594  
  356.2681274   -0.7098234  
  19.4772129    1.0975015   
  352.7597351   -0.4144721  
  359.9877625   -0.3788317  
  0.7660559     0.5795863   
  9.5566273     0.9588445   
  21.2483864    -0.2668823  
  356.2454834   -0.0856029  
  5.7071033     0.2138616   
  352.2921753   0.2272145   
  4.9956312     0.9118556   
  22.5478592    1.117249    
  350.7548218   0.1607774   
  26.2195282    -1.1789653  
  35.4029198    0.588213    
  34.2182732    -0.2344593  
  10.1475954    -1.0182167  
  349.3572388   0.6148842   
  9.5007553     -0.9852178  
  1.4962548     -0.5871937  
  10.5331583    0.1383799   
  351.1453552   0.0597265   
  1.3031094     -0.9358955  
  1.1974515     -0.6948362  
  30.7200947    -0.2762411  
  33.6724701    0.943215    
  349.4926453   -0.0292036  
  0.8183094     -0.1256795  
  30.0507755    -0.3553582  
  24.0940151    -0.800909   
  0.6762794     0.892532    
  353.1604614   0.631339    
  353.6165771   0.002295    
  10.9627609    0.9795157   
  3.3045969     0.7520971   
  336.6789246   0.7599006   
  13.2666349    -0.4257096  
  9.02353       1.0624918   
  9.389925      -0.6547244  
  8.6374474     -0.7637942  
  30.1350956    -0.4309581  
  354.4673157   -0.5149198  
  349.2542114   0.5349044   
  352.2953491   -0.1744734  
  359.8381653   0.8163412   
  19.6310844    1.0281389   
  334.1504517   0.766471    
  34.7485123    0.4077264   
  357.5690918   1.0477713   
  356.5008545   -0.0441145  
  8.9878931     -0.2895327  
  12.19491      0.936211    
  352.47229     -0.0061121  
  359.787262    -0.2265639  
  30.4165993    -0.170269   
  28.7276516    0.2647592   
  28.4887466    0.5238512   
  32.0807571    -0.3778131  
  1.9949547     0.7610193   
  8.7693672     -0.8528224  
  353.7297363   -0.4958419  
  352.9544067   -0.1515299  
  29.0197468    -0.7184401  
  24.5255699    -1.1967175  
  349.6557922   0.1033281   
  7.5745368     -0.4265669  
  24.6034641    -0.5494538  
  332.6640625   -0.4840595  
  334.102478    -0.3623452  
  341.3542786   -0.531413   
  32.7293777    -1.0334098  
  345.1060181   0.1261522   
  30.206007     0.3898024   
  30.108984     -0.8917826  
  355.4509277   -0.9468933  
  5.6485052     0.9911622   
  24.6413097    0.9695062   
  20.6226959    0.9568516   
  25.278162     1.1250815   
  15.4215622    0.985624    
  359.4908447   0.9915885   
  331.8605652   -0.7790036  
  332.7127686   1.0151263   
  338.2458191   0.3328882   
  344.5917969   -0.3541327  
  341.2443237   -0.9106771  
  338.8496399   0.967146    
  333.5004578   0.5506288   
  344.1476746   1.0174024   
  335.8815308   0.6764262   
  331.3101196   0.8606133   
  337.3280945   -0.2228888  
  336.3406982   0.4655029   
  340.6817932   -0.608937   
  331.4864197   0.9731922   
  337.574707    -0.3929873  
  348.4145508   0.3636056   
  344.2719421   0.9953072   
  344.0393372   -0.8806238  
  334.2724609   0.2538759   
  335.7007751   -0.6603575  
  349.2160339   0.1885124   
  336.3095703   0.0425949   
  331.875       -0.30404    
  341.2799988   -0.4978891  
  344.2221375   -0.5049504  
  347.1877747   0.8145165   
  337.5119629   -0.2606202  
  336.0101318   0.0685813   
  336.6298828   -0.4764826  
  345.1866455   0.3191121   
  343.2138977   0.8987573   
  335.0117188   0.5016052   
  340.3329163   -0.3297252  
  344.914032    0.3572221   
  343.7852478   0.6604375   
  15.9931555    -1.0307163  
  4.5656519     0.6097767   
  359.7925415   0.6677697   
  356.949585    0.9500361   
  350.6939697   0.9442577   
  6.587925      -0.1553096  
  35.5435982    -0.0254905  
  351.0537415   0.7642693   
  15.0254631    -1.0628946  
  350.7924805   -0.0818638  
  1.0566366     -0.2316397  
  3.3257256     0.835046    
  6.9501562     1.002776    
  12.182725     0.7620611   
  21.1334152    -1.0017526  
  17.8786144    -1.0947032  
  14.3871431    0.9987305   
  352.5993958   0.5859327   
  350.3377075   0.9554695   
  13.6559849    -0.430278   
  33.1895485    0.9483045   
  5.5834031     1.0215818   
  26.8753433    0.556472    
  32.0461807    -1.0403792  
  12.190136     -0.4305532  
  356.6418457   -0.8695101  
  24.0888004    1.0411118   
  14.9342222    -1.0395228  
  353.7022095   0.298464    
  11.7060347    0.2384072   
  353.5813293   0.1054012   
  30.9013538    -0.696557   
  22.2355499    1.0428809   
  356.9793701   1.0508732   
  12.5218086    0.0411091   
  10.0111656    0.3114338   
  31.4705048    -0.9238485  
  10.6170053    0.0610755   
  13.7087202    -0.0442544  
  2.8030901     -0.7035935  
  30.8575611    -0.9845716  
  6.4675441     -0.1496191  
  349.5632935   0.0814724   
  13.7854853    0.5920563   
  21.3630886    -1.1687416  
  30.8835392    -0.960482   
  19.6963825    -1.0302742  
  27.687027     0.9778666   
  24.7143097    -1.1299988  
  30.6084175    -0.2406233  
  0.3228919     0.153676    
  21.1584396    -0.0705974  
  356.1247864   -0.0646651  
  0.1197571     -0.277789   
  23.6782684    0.8759809   
  350.7752075   -0.751871   
  18.2859898    -0.9924409  
  355.763916    0.7953993   
  27.4946365    0.8361125   
  12.30762      -0.1680592  
  353.584259    0.1681157   
  6.280128      -0.016826   
  19.5653572    -1.0242471  
  32.1573029    0.959084    
  20.9353466    -1.0302477  
  23.9644737    0.6714597   
  31.3043022    -1.0312066  
  12.1793985    0.3649241   
  19.8117657    -1.0927165  
  3.9491692     0.0783962   
  14.5546188    -1.1094843  
  12.5538511    -0.4724534  
  30.3252239    0.4918188   
  21.5557194    -0.4351047  
  5.3222337     -1.0511258  
  353.0428162   0.1790704   
  351.2302856   0.1861028   
  353.4350281   0.0018021   
  353.0250549   0.0331974   
  11.7928171    0.9887989   
  349.712677    0.691       
  12.3049841    0.6915691   
  34.4664307    -0.2306001  
  7.6316276     1.0456223   
  356.2735901   1.051931    
  0.6969433     0.7945439   
  334.393596114 0.6258303778
  15.5251267157 -1.207460611
  23.5641382193 -1.049314074
  24.9789355663 -1.107348164
  26.9139158911 -1.091991952
  15.7385430636 -0.751063753
  23.4115578195 -0.642068242
  16.3282468967 -0.323897166
  16.5498525688 -0.358390256
  22.8299494765 0.1364918504
  25.0306529012 0.1357262815
  14.5020968218 0.5336398107
  17.1929163854 0.6165436225
  16.1070385218 0.8442360864
  16.9407777072 0.9406573004
  21.4543168776 0.8807998849
  25.3869099434 1.0115470565
  14.675428939  -0.938710299
  26.2724333312 -0.865169364
  16.9076968052 -0.617700635
  18.819581944  -0.567030416
  24.2691962973 -0.183270941
  24.3942527086 -0.042581553
  16.2148049091 0.6996243056
  17.4740560864 0.6595599445
  24.9415450733 0.8368350983
  17.1732859711 1.1467429211
  20.5823769472 1.1647294115
  343.658328088 -0.649602101
  354.65233216  -0.827442567
  359.180825012 -0.766846101
  1.25684543454 -0.643029977
  28.8282583253 -0.682274826
  35.8136509115 -0.684788928
  338.613303778 -0.238896439
  354.143409339 -0.333593226
  359.572468497 -0.266748165
  5.59803013516 -0.224654474
  340.085705233 0.1132559484
  344.215003491 0.1000079175
  345.671553489 0.1428706284
  348.951632293 0.1233008604
  4.29986934449 0.1692080013
  31.9092767782 0.1648201400
  359.994263752 0.4309584233
  2.27387552697 0.6250380072
  8.92872872871 0.5285833825
  334.67299163  0.8878634506
  340.090316854 0.9247077637
  2.140099119   0.8709304633
  337.9196914   -0.866951909
  353.477470595 -0.986522761
  12.3695769276 -0.867725253
  28.9016431894 -1.001646630
  333.519101794 -0.496195002
  349.045671504 -0.594991283
  357.21161853  -0.574865694
  13.224281844  -0.541866815
  341.521433089 -0.090106400
  348.683709308 -0.052699538
  2.39964636084 -0.102781348
  28.6998789728 -0.164394336
  32.3551937228 -0.047175382
  331.830837666 0.2823831172
  332.13625752  0.2590118972
  350.757364254 0.2528004590
  352.278115667 0.2634177047
  3.32646427816 0.4150782099
  10.5846904346 0.3815986385
  336.716950437 0.7743749448
  336.777113769 0.7209450031
  337.559398853 0.7295994800
  1.14462461799 0.7908346749
  33.2240465617 0.7473464061
  1.29913888888 0.5849369444
  1.96930694444 0.6545430555
  3.97490388888 -0.371353055
  3.99604999999 -0.992051111
  4.04848888888 0.2827011111
  4.43854111111 0.2666388888
  8.61098694444 -0.157308055
  9.08200694444 0.0848361111
  10.90209      0.0938280555
  11.7896538888 -0.608248055
  11.9244219444 0.6615380555
  12.0324630555 0.0021188888
  12.6493288888 0.5820438888
  13.4899630555 0.9674849999
  14.2656869444 -0.428984999
  15.8199530555 1.2328249999
  16.0675238888 -0.024739999
  16.6627438888 -0.443503888
  16.9688511111 1.3936088888
  17.0848080555 -1.371876111
  17.2417830555 0.8540580555
  17.2777330555 0.4514188888
  17.4225480555 -1.257893055
  17.4914169444 1.1787230555
  17.6122630555 0.6466988888
  18.452795     -0.603189999
  19.9587711111 1.2539961111
  20.2595861111 -0.470009999
  20.2809219444 -1.330533888
  20.2843649999 0.0936188888
  20.4356169444 1.1730249999
  21.4678669444 0.9743561111
  21.7669599999 0.4593249999
  22.1517699999 0.6358499999
  22.6598361111 -0.683578888
  23.5575311111 -0.111586111
  23.7094938888 0.5936419444
  23.8614269444 0.5420788888
  24.2347849999 0.67346     
  24.2885911111 -0.687143055
  25.1880738888 -1.285253055
  25.2770138888 -1.338416111
  25.6476730555 1.3024249999
  25.7838819444 0.9202211111
  26.5002099999 -1.191203888
  27.4600661111 -1.134491944
  28.1669580555 0.8689288888
  28.3764288888 0.0955030555
  29.1782838888 0.8031138888
  29.2324049999 -0.035268055
  29.6953280555 -0.031865   
  30.7324049999 -0.489809999
  30.8208830555 -0.679626944
  32.1609380555 -0.960374999
  32.7361449999 0.0513480555
  33.0641819444 0.6688388888
  33.2657511111 0.6366311111
  33.5607411111 -0.947333888
  35.3126830555 -0.812603888
  35.4927561111 0.6833111111
  331.830536111 0.9081519444
  332.131713888 0.3889261111
  332.528015    0.5228011111
  333.503876111 0.0078719444
  333.895263888 -1.004193888
  334.273743055 0.6330699999
  334.473876944 -0.632386944
  334.617218055 0.2506238888
  334.691681111 -0.141725   
  334.899566944 0.6179288888
  335.640136944 0.1111088888
  336.039276111 -0.256643888
  336.900818055 0.0846419444
  337.447968055 0.0192538888
  337.478393888 -0.062474999
  338.485291111 -0.436866944
  338.541046111 -0.598563055
  338.659393055 -0.789061111
  338.851013055 0.0744488888
  339.823303055 0.6779219444
  340.222168055 0.4763069444
  340.437621944 -0.652893888
  340.476593055 0.0172788888
  340.782714999 0.4509480555
  341.926268888 -0.933208055
  342.892089999 -0.695576111
  342.894561944 -0.147353055
  343.512848055 -0.704703888
  343.519226111 -0.814248055
  343.873076944 -0.131691111
  344.261931944 -0.085009999
  344.485596111 0.1585661111
  344.562591944 -0.749953888
  344.715363055 -0.440361944
  345.244506944 0.8029888888
  345.418488055 -0.010386111
  346.960296944 -0.149773055
  347.410491944 0.4177269444
  348.196654999 -0.449384999
  348.262726111 0.9325761111
  348.665436111 -0.380011111
  349.375518888 0.3595811111
  350.296386944 0.2291599999
  350.386351944 -0.750608055
  350.476898055 -0.804834999
  351.593596944 -0.301431944
  351.752074999 0.0400749999
  352.083861944 0.1565580555
  352.606078888 -0.669798888
  353.187866111 0.0069219444
  353.786193888 0.4395530555
  354.188171111 0.5439980555
  354.440521111 0.1232311111
  354.670563055 0.5281888888
  355.020781944 0.9686411111
  355.608276111 0.2255430555
  356.676788055 -0.025076111
  357.555541944 -0.691856111
  359.232116944 -0.555456944
  359.938354999 0.2709738888
  21.1027130555 -0.712278888
  20.9831099999 -0.314851111
  22.4463038888 -0.321351944
  23.6231419444 -0.280196944
  22.6808719444 -0.126473888
  21.0157430555 0.7424361111
  25.4221949999 1.2016019444
  338.58786     -0.800151944
  347.137421111 -0.392341944
  343.837188888 0.0953349999
  347.652099999 0.0147938888
  337.031586111 0.5906430555
  353.733031944 0.5303661111
  6.79054888888 0.5056488888
  31.3509330555 0.4706338888
  334.281188888 -0.846798055
  342.886688055 -0.870538055
  348.812408055 -0.888571111
  7.35324999999 -0.987406111
  12.4640588888 -0.890956111
  12.5264588888 -0.888691111
  345.348784999 -0.629166944
  349.534363055 -0.534594999
  342.853973055 -0.122321111
  349.310088888 -0.081956944
  331.867218055 0.3448738888
  344.468963888 0.3751069444
  355.446959999 0.2644369444
  11.3986269444 0.2336119444
  337.833403888 0.7292180555
  340.629608055 0.8264030555
  32.8861011111 0.7296911111
  334.153411944 1.0671438888
  335.418907    0.9832587   
  335.385631    1.0016223   
  335.384037    -0.1454002  
  335.375349    -0.1385852  
  332.920893853 0.1885897763
  335.566802404 -0.068245476
  339.709140547 -0.450503988
  339.781495536 0.5062407844
  339.856273498 0.7271557979
  340.527146074 0.4232642664
  356.506444624 -0.648666317
  3.87439765762 -0.817865576
  17.1248732285 -1.004369606
  22.0867226555 -0.276964576
  22.2810622941 -0.479341410
